company_name,date,item_label,item_snippets_score,snippets_count,max_snippet_score,min_snippet_score,mean_snippet_score,std_snippet_score
NUE,2021-02-26,item_1a,35,5,9,5,7.0,1.5811388300841895
NUE,2021-02-26,item_7,23,3,9,6,7.666666666666667,1.5275252316519465
NUE,2022-02-28,item_1a,55,12,8,2,4.583333333333333,1.6213537179739277
NUE,2022-02-28,item_7,1,1,1,1,1.0,
NUE,2023-03-01,item_1a,45,12,7,1,3.75,1.9598237397554634
NUE,2024-02-27,item_1a,24,7,6,1,3.4285714285714284,1.9880595947760098
NVDA,2021-02-26,item_1a,85,16,8,2,5.3125,2.056493779875511
NVDA,2021-02-26,item_7,12,2,7,5,6.0,1.4142135623730951
NVDA,2022-03-18,item_1a,55,13,8,0,4.230769230769231,2.6189643676412167
NVDA,2022-03-18,item_7,13,5,6,0,2.6,2.4083189157584592
NVDA,2023-02-24,item_1a,74,13,8,1,5.6923076923076925,2.015961945102775
NVDA,2023-02-24,item_7,13,2,8,5,6.5,2.1213203435596424
NVDA,2024-02-21,item_1a,15,4,4,3,3.75,0.49999999999999994
NVR,2021-02-12,item_1a,27,6,6,3,4.5,1.0488088481701516
NVR,2021-02-12,item_7,15,4,5,3,3.75,0.9574271077563381
NVR,2022-02-16,item_1a,41,10,7,1,4.1,1.8529256146249726
NVR,2022-02-16,item_7,13,4,6,1,3.25,2.217355782608345
NVR,2023-02-15,item_1a,43,9,9,1,4.777777777777778,2.7284509239574835
NVR,2024-02-14,item_1a,17,6,5,1,2.8333333333333335,1.834847859269718
NVR,2024-02-14,item_7,3,1,3,3,3.0,
NWS,2021-08-10,item_1a,51,14,9,0,3.642857142857143,2.530039308212207
NWS,2022-08-12,item_1a,33,6,8,3,5.5,2.258317958127243
NWS,2023-08-15,item_1a,12,5,6,0,2.4,2.3021728866442674
NWS,2024-08-13,item_1a,19,4,6,4,4.75,0.9574271077563381
NXPI,2021-02-25,item_1a,47,12,7,2,3.9166666666666665,1.4433756729740645
NXPI,2021-02-25,item_7,13,3,7,1,4.333333333333333,3.055050463303893
NXPI,2022-02-24,item_1a,39,9,7,2,4.333333333333333,1.7320508075688772
NXPI,2022-02-24,item_7,3,1,3,3,3.0,
NXPI,2023-03-01,item_1a,30,6,8,1,5.0,3.03315017762062
NXPI,2024-02-22,item_1a,12,3,7,2,4.0,2.6457513110645907
O,2021-02-23,item_1a,71,17,6,1,4.176470588235294,1.5506165756581742
O,2021-02-23,item_7,3,1,3,3,3.0,
O,2022-02-23,item_1a,77,13,7,4,5.923076923076923,1.0377490433255416
O,2023-02-22,item_1a,39,6,9,4,6.5,1.8708286933869707
O,2024-02-21,item_1a,14,3,6,4,4.666666666666667,1.1547005383792517
ODFL,2021-02-24,item_1a,55,11,7,3,5.0,1.788854381999832
ODFL,2021-02-24,item_7,5,2,5,0,2.5,3.5355339059327378
ODFL,2022-02-23,item_1a,37,12,7,1,3.0833333333333335,1.928651593652148
ODFL,2023-02-22,item_1a,20,6,8,1,3.3333333333333335,2.7325202042558927
ODFL,2024-02-26,item_1a,5,1,5,5,5.0,
OKE,2021-02-23,item_1a,62,11,8,2,5.636363636363637,2.013590190318143
OKE,2021-02-23,item_7,14,3,8,2,4.666666666666667,3.0550504633038935
OKE,2022-03-01,item_1a,32,9,7,1,3.5555555555555554,2.6034165586355513
OKE,2022-03-01,item_7,5,1,5,5,5.0,
OKE,2023-02-28,item_1a,36,9,6,2,4.0,2.0
OKE,2023-02-28,item_7,6,2,4,2,3.0,1.4142135623730951
OKE,2024-02-27,item_1a,6,3,3,1,2.0,1.0
ON,2021-02-16,item_1a,22,5,7,2,4.4,1.8165902124584952
ON,2021-02-16,item_7,21,5,9,-2,4.2,4.266145801540309
ON,2022-02-14,item_1a,66,9,10,5,7.333333333333333,1.4999999999999998
ON,2022-02-14,item_7,30,6,8,1,5.0,3.1622776601683795
ON,2023-02-06,item_1a,32,9,8,0,3.5555555555555554,2.9627314724385294
ON,2023-02-06,item_7,5,1,5,5,5.0,
ON,2024-02-05,item_1a,15,5,5,1,3.0,1.5811388300841898
ORCL,2021-06-21,item_1a,47,11,8,1,4.2727272727272725,2.3276988246295565
ORCL,2022-06-21,item_1a,68,14,8,2,4.857142857142857,1.875228923753982
ORCL,2023-06-20,item_1a,22,6,7,1,3.6666666666666665,2.6583202716502514
ORCL,2024-06-20,item_1a,11,4,4,1,2.75,1.5
ORLY,2021-02-26,item_1a,38,8,6,4,4.75,0.7071067811865476
ORLY,2021-02-26,item_7,19,6,6,0,3.1666666666666665,2.48327740429189
ORLY,2022-02-28,item_1a,32,8,6,2,4.0,1.4142135623730951
ORLY,2022-02-28,item_7,24,9,5,0,2.6666666666666665,2.179449471770337
ORLY,2023-02-28,item_1a,18,4,5,4,4.5,0.5773502691896257
ORLY,2023-02-28,item_7,8,1,8,8,8.0,
ORLY,2024-02-28,item_1a,19,4,5,4,4.75,0.4999999999999999
ORLY,2024-02-28,item_7,6,1,6,6,6.0,
OTIS,2021-02-05,item_1a,33,8,8,1,4.125,2.748376143938713
OTIS,2022-02-04,item_1a,66,11,8,4,6.0,1.4142135623730951
OTIS,2022-02-04,item_7,19,4,8,0,4.75,3.593976442141304
OTIS,2023-02-03,item_1a,37,5,9,4,7.4,2.073644135332772
OTIS,2023-02-03,item_7,14,4,5,1,3.5,1.914854215512676
OTIS,2024-02-02,item_1a,7,2,4,3,3.5,0.7071067811865476
PANW,2021-09-03,item_1a,82,15,9,2,5.466666666666667,2.1668498091095505
PANW,2022-09-06,item_1a,57,14,7,0,4.071428571428571,1.9792883614022536
PANW,2023-09-01,item_1a,18,3,6,6,6.0,0.0
PANW,2024-09-06,item_1a,9,3,4,1,3.0,1.7320508075688772
PARA,2021-02-24,item_1a,65,18,9,-2,3.611111111111111,2.9132332732850563
PARA,2021-02-24,item_7,4,1,4,4,4.0,
PARA,2022-02-15,item_1a,57,16,9,1,3.5625,2.0966242709015206
PARA,2023-02-16,item_1a,25,11,6,0,2.272727272727273,1.9021518914592015
PARA,2024-02-28,item_1a,8,2,4,4,4.0,0.0
PARA,2024-02-28,item_7,7,2,4,3,3.5,0.7071067811865476
PAYC,2021-02-18,item_1a,47,10,8,2,4.7,2.110818693198342
PAYC,2021-02-18,item_7,41,9,8,2,4.555555555555555,2.4037008503093262
PAYC,2022-02-17,item_1a,38,10,6,2,3.8,1.1352924243950933
PAYC,2022-02-17,item_7,25,10,6,-2,2.5,2.6770630673681683
PAYC,2023-02-16,item_1a,9,4,4,1,2.25,1.4999999999999998
PAYC,2024-02-15,item_1a,4,3,4,0,1.3333333333333333,2.3094010767585034
PAYX,2021-07-16,item_1a,31,6,8,2,5.166666666666667,2.228601953392904
PAYX,2021-07-16,item_7,11,2,6,5,5.5,0.7071067811865476
PAYX,2022-07-15,item_1a,37,7,9,2,5.285714285714286,2.2146697055682827
PAYX,2022-07-15,item_7,16,3,7,4,5.333333333333333,1.5275252316519465
PAYX,2023-07-14,item_1a,5,1,5,5,5.0,
PAYX,2024-07-11,item_1a,4,1,4,4,4.0,
PCAR,2021-02-17,item_1a,33,9,8,0,3.6666666666666665,2.449489742783178
PCAR,2021-02-17,item_7,31,8,9,0,3.875,3.522884370187913
PCAR,2022-02-23,item_1a,22,8,5,1,2.75,1.6690459207925603
PCAR,2022-02-23,item_7,6,2,4,2,3.0,1.4142135623730951
PCAR,2023-02-22,item_1a,21,5,7,2,4.2,2.16794833886788
PCAR,2023-02-22,item_7,3,1,3,3,3.0,
PCAR,2024-02-21,item_1a,7,2,4,3,3.5,0.7071067811865476
PCG,2021-02-25,item_1a,30,8,8,1,3.75,2.76457178290909
PCG,2021-02-25,item_7,14,4,7,1,3.5,2.9999999999999996
PCG,2022-02-10,item_1a,28,8,8,1,3.5,2.2038926600773587
PCG,2022-02-10,item_7,12,3,8,2,4.0,3.4641016151377544
PCG,2023-02-23,item_1a,41,6,9,5,6.833333333333333,1.4719601443879746
PCG,2023-02-23,item_7,9,1,9,9,9.0,
PCG,2024-02-22,item_1a,10,3,4,2,3.3333333333333335,1.1547005383792515
PCG,2024-02-22,item_7,4,1,4,4,4.0,
PEG,2024-02-26,item_1a,21,6,6,1,3.5,1.760681686165901
PEP,2022-02-10,item_1a,47,7,9,6,6.714285714285714,1.1126972805283737
PEP,2022-02-10,item_7,32,6,6,3,5.333333333333333,1.2110601416389966
PEP,2023-02-09,item_1a,16,3,6,5,5.333333333333333,0.5773502691896257
PEP,2023-02-09,item_7,7,1,7,7,7.0,
PEP,2024-02-09,item_1a,16,3,6,4,5.333333333333333,1.1547005383792517
PFE,2024-02-22,item_1a,24,7,5,1,3.4285714285714284,1.3972762620115438
PFG,2021-02-12,item_1a,37,6,9,4,6.166666666666667,1.9407902170679514
PFG,2021-02-12,item_7,20,3,7,6,6.666666666666667,0.5773502691896258
PFG,2022-02-11,item_1a,32,8,6,2,4.0,1.7728105208558367
PFG,2022-02-11,item_7,6,1,6,6,6.0,
PFG,2023-02-16,item_1a,6,4,3,1,1.5,1.0
PFG,2024-02-20,item_1a,9,4,4,1,2.25,1.4999999999999998
PG,2021-08-06,item_1a,38,8,8,1,4.75,2.434865792722759
PG,2021-08-06,item_7,18,4,5,3,4.5,1.0
PG,2022-08-05,item_1a,59,10,8,3,5.9,2.183269719175042
PG,2022-08-05,item_7,30,8,8,-6,3.75,4.432026302139591
PG,2023-08-04,item_1a,17,4,5,3,4.25,0.9574271077563381
PG,2023-08-04,item_7,5,3,4,0,1.6666666666666667,2.0816659994661326
PG,2024-08-05,item_1a,17,6,6,0,2.8333333333333335,2.0412414523193148
PG,2024-08-05,item_7,2,1,2,2,2.0,
PGR,2021-03-01,item_1a,89,14,8,5,6.357142857142857,0.8418973861410951
PGR,2022-02-28,item_1a,75,18,7,1,4.166666666666667,1.7573375583870183
PGR,2023-02-27,item_1a,88,19,6,3,4.631578947368421,0.9551338658818385
PGR,2024-02-26,item_1a,27,10,5,-3,2.7,2.406010991015812
PHM,2021-02-02,item_1a,98,20,9,1,4.9,2.221900561515559
PHM,2021-02-02,item_7,10,4,5,0,2.5,2.3804761428476167
PHM,2022-02-07,item_1a,98,15,9,4,6.533333333333333,1.6417180315870614
PHM,2022-02-07,item_7,10,2,6,4,5.0,1.4142135623730951
PHM,2023-02-06,item_1a,65,14,8,-3,4.642857142857143,2.7345972240938843
PHM,2023-02-06,item_7,6,1,6,6,6.0,
PHM,2024-02-05,item_1a,23,7,6,2,3.2857142857142856,1.4960264830861913
PHM,2024-02-05,item_7,3,2,2,1,1.5,0.7071067811865476
PKG,2021-02-24,item_1a,27,8,8,-4,3.375,3.7772817134623597
PKG,2021-02-24,item_7,3,2,7,-4,1.5,7.7781745930520225
PKG,2022-02-24,item_1a,66,16,9,1,4.125,2.362907813126304
PKG,2022-02-24,item_7,42,9,8,1,4.666666666666667,2.9580398915498085
PKG,2023-02-23,item_1a,26,5,7,3,5.2,1.4832396974191326
PKG,2024-02-29,item_1a,3,1,3,3,3.0,
PLD,2021-02-11,item_1a,31,8,7,1,3.875,1.9594095320493148
PLD,2021-02-11,item_7,5,7,3,0,0.7142857142857143,1.2535663410560174
PLD,2022-02-09,item_1a,47,8,9,2,5.875,2.416461403433896
PLD,2023-02-14,item_1a,11,2,6,5,5.5,0.7071067811865476
PLD,2024-02-13,item_1a,26,5,6,4,5.2,0.8366600265340756
PLTR,2021-02-26,item_1a,37,7,9,3,5.285714285714286,2.4299715851758235
PLTR,2021-02-26,item_7,4,1,4,4,4.0,
PLTR,2022-02-24,item_1a,42,6,10,5,7.0,1.7888543819998317
PLTR,2022-02-24,item_7,8,1,8,8,8.0,
PLTR,2023-02-21,item_1a,33,6,7,4,5.5,1.0488088481701514
PLTR,2024-02-20,item_1a,8,2,4,4,4.0,0.0
PM,2021-02-09,item_1a,45,10,9,0,4.5,3.0276503540974913
PM,2021-02-09,item_7,1,1,1,1,1.0,
PM,2022-02-11,item_1a,50,13,7,1,3.8461538461538463,1.6756169931378435
PM,2022-02-11,item_7,12,4,5,1,3.0,1.632993161855452
PM,2023-02-10,item_1a,53,8,9,4,6.625,1.8468119248354136
PM,2024-02-08,item_1a,17,4,5,3,4.25,0.9574271077563381
PNC,2021-02-26,item_1a,33,6,8,2,5.5,1.9748417658131499
PNC,2022-02-25,item_1a,46,10,8,1,4.6,2.118699810942761
PNC,2022-02-25,item_7,19,3,8,5,6.333333333333333,1.5275252316519465
PNC,2023-02-22,item_1a,37,7,7,2,5.285714285714286,1.799470821684875
PNC,2024-02-21,item_1a,11,3,4,3,3.6666666666666665,0.5773502691896257
PNR,2021-02-16,item_1a,55,8,8,5,6.875,1.1259916264596033
PNR,2021-02-16,item_7,38,6,8,5,6.333333333333333,1.505545305418162
PNR,2022-02-22,item_1a,101,20,7,3,5.05,1.190974832912761
PNR,2022-02-22,item_7,19,4,6,3,4.75,1.2583057392117916
PNR,2023-02-21,item_1a,86,17,6,4,5.0588235294117645,0.7475450015964015
PNR,2023-02-21,item_7,16,4,5,3,4.0,0.816496580927726
PNR,2024-02-20,item_1a,8,2,4,4,4.0,0.0
PNW,2022-02-25,item_1a,31,10,5,1,3.1,1.1972189997378646
PNW,2023-02-27,item_1a,14,3,8,2,4.666666666666667,3.055050463303893
PNW,2023-02-27,item_7,2,1,2,2,2.0,
PNW,2024-02-27,item_1a,8,2,4,4,4.0,0.0
PODD,2021-02-24,item_1a,38,12,4,2,3.1666666666666665,0.8348471099367218
PODD,2022-02-24,item_1a,36,12,6,1,3.0,1.5954480704349312
PODD,2022-02-24,item_7,0,5,1,-2,0.0,1.224744871391589
PODD,2023-02-24,item_1a,40,10,8,1,4.0,2.260776661041756
PODD,2023-02-24,item_7,1,1,1,1,1.0,
PODD,2024-02-23,item_1a,29,7,6,3,4.142857142857143,1.0690449676496976
POOL,2021-02-25,item_1a,20,7,9,-2,2.857142857142857,3.338091841585121
POOL,2021-02-25,item_7,25,11,9,-2,2.272727272727273,2.901410315377992
POOL,2022-02-25,item_1a,49,14,6,-2,3.5,2.103111248383433
POOL,2022-02-25,item_7,19,5,5,1,3.8,1.6431676725154984
POOL,2023-02-24,item_1a,27,11,7,0,2.4545454545454546,2.2074254852038093
POOL,2023-02-24,item_7,3,3,2,0,1.0,1.0
POOL,2024-02-27,item_1a,33,8,6,1,4.125,1.807721533549109
POOL,2024-02-27,item_7,1,1,1,1,1.0,
PPG,2021-02-18,item_1a,24,7,5,1,3.4285714285714284,1.618347187425374
PPG,2021-02-18,item_7,21,8,7,-1,2.625,2.445841952609133
PPG,2022-02-17,item_1a,48,7,9,5,6.857142857142857,1.5735915849388864
PPG,2022-02-17,item_7,18,3,8,4,6.0,2.0
PPG,2023-02-16,item_1a,34,7,8,2,4.857142857142857,2.2677868380553634
PPG,2023-02-16,item_7,16,11,3,0,1.4545454545454546,1.2135597524338357
PPG,2024-02-15,item_1a,22,5,6,3,4.4,1.140175425099138
PPG,2024-02-15,item_7,6,2,3,3,3.0,0.0
PRU,2021-02-19,item_1a,96,13,10,4,7.384615384615385,1.5021352323976214
PRU,2021-02-19,item_7,71,9,10,7,7.888888888888889,1.1666666666666663
PRU,2022-02-17,item_1a,32,6,8,4,5.333333333333333,1.7511900715418263
PRU,2022-02-17,item_7,28,5,8,4,5.6,1.8165902124584952
PRU,2023-02-16,item_1a,15,5,5,1,3.0,1.5811388300841898
PRU,2023-02-16,item_7,19,5,7,0,3.8,2.7748873851023217
PRU,2024-02-21,item_1a,12,2,8,4,6.0,2.8284271247461903
PSA,2022-02-22,item_1a,59,10,8,3,5.9,1.5238839267549948
PSA,2022-02-22,item_7,6,1,6,6,6.0,
PSA,2024-02-20,item_1a,30,11,6,1,2.727272727272727,1.6787441193290353
PSA,2024-02-20,item_7,2,1,2,2,2.0,
PSX,2021-02-24,item_1a,56,10,9,3,5.6,1.7126976771553504
PSX,2021-02-24,item_7,33,6,6,5,5.5,0.5477225575051662
PSX,2022-02-18,item_1a,51,8,8,3,6.375,1.5979898086569353
PSX,2022-02-18,item_7,15,2,8,7,7.5,0.7071067811865476
PSX,2023-02-22,item_1a,40,9,9,0,4.444444444444445,2.7436796055257213
PSX,2024-02-21,item_1a,27,6,6,4,4.5,0.8366600265340756
PTC,2021-11-22,item_1a,56,11,8,3,5.090909090909091,2.0225995873897262
PTC,2022-11-15,item_1a,13,4,7,2,3.25,2.5
PTC,2022-11-15,item_7,5,1,5,5,5.0,
PTC,2023-11-20,item_1a,2,1,2,2,2.0,
PTC,2024-11-14,item_1a,6,2,4,2,3.0,1.4142135623730951
PWR,2021-03-01,item_1a,65,10,9,3,6.5,1.9002923751652303
PWR,2021-03-01,item_7,21,3,8,5,7.0,1.7320508075688772
PWR,2022-02-25,item_1a,52,10,6,3,5.2,1.0327955589886444
PWR,2022-02-25,item_7,14,3,6,3,4.666666666666667,1.5275252316519468
PWR,2023-02-23,item_1a,15,5,7,0,3.0,3.24037034920393
PWR,2024-02-22,item_1a,10,4,3,2,2.5,0.5773502691896257
PWR,2024-02-22,item_7,4,1,4,4,4.0,
PYPL,2021-02-05,item_1a,71,11,8,4,6.454545454545454,1.2933395813657267
PYPL,2021-02-05,item_7,20,3,8,5,6.666666666666667,1.5275252316519468
PYPL,2022-02-03,item_1a,38,10,9,1,3.8,2.2997584414213783
PYPL,2022-02-03,item_7,4,1,4,4,4.0,
PYPL,2023-02-10,item_1a,5,1,5,5,5.0,
PYPL,2023-02-10,item_7,3,1,3,3,3.0,
PYPL,2024-02-08,item_1a,4,1,4,4,4.0,
QCOM,2021-11-03,item_1a,67,17,8,2,3.9411764705882355,2.1056646289026575
QCOM,2021-11-03,item_7,10,2,8,2,5.0,4.242640687119285
QCOM,2022-11-02,item_1a,34,8,6,2,4.25,1.2817398889233116
QCOM,2023-11-01,item_1a,24,4,6,6,6.0,0.0
QCOM,2024-11-06,item_1a,17,5,4,2,3.4,0.8944271909999159
RCL,2024-02-21,item_1a,27,7,6,2,3.857142857142857,1.2149857925879117
RCL,2024-02-21,item_7,2,1,2,2,2.0,
REG,2021-02-17,item_1a,90,20,7,2,4.5,1.2354415362426845
REG,2021-02-17,item_7,31,7,10,2,4.428571428571429,2.63673679998231
REG,2022-02-17,item_1a,58,12,6,1,4.833333333333333,1.5859229221975182
REG,2022-02-17,item_7,26,5,9,3,5.2,2.4899799195977463
REG,2023-02-17,item_1a,49,14,7,2,3.5,1.6052797503622467
REG,2024-02-16,item_1a,15,10,5,-1,1.5,2.3213980461973533
REGN,2021-02-08,item_1a,57,9,9,3,6.333333333333333,2.0
REGN,2022-02-07,item_1a,55,10,9,3,5.5,1.7795130420052185
REGN,2023-02-06,item_1a,73,14,8,3,5.214285714285714,1.4769288003552106
REGN,2024-02-05,item_1a,15,3,6,4,5.0,1.0
RF,2022-02-24,item_1a,37,6,8,4,6.166666666666667,1.7224014243685084
RF,2022-02-24,item_7,15,2,8,7,7.5,0.7071067811865476
RF,2023-02-24,item_1a,24,6,7,1,4.0,2.3664319132398464
RF,2023-02-24,item_7,7,1,7,7,7.0,
RF,2024-02-23,item_1a,10,4,4,2,2.5,1.0
RJF,2021-11-23,item_1a,49,10,9,1,4.9,2.330951164939611
RJF,2022-11-22,item_1a,13,3,8,2,4.333333333333333,3.214550253664318
RL,2021-05-20,item_1a,68,11,8,4,6.181818181818182,1.078719779941187
RL,2021-05-20,item_7,47,7,8,6,6.714285714285714,0.7559289460184544
RL,2022-05-24,item_1a,60,11,8,2,5.454545454545454,1.863525495593573
RL,2022-05-24,item_7,23,3,8,7,7.666666666666667,0.5773502691896257
RL,2023-05-25,item_1a,63,10,9,4,6.3,2.110818693198342
RL,2023-05-25,item_7,34,4,9,8,8.5,0.5773502691896255
RL,2024-05-23,item_1a,34,9,5,3,3.7777777777777777,0.6666666666666666
RMD,2021-08-17,item_1a,54,18,7,1,3.0,1.5718104959867518
RMD,2021-08-17,item_7,12,5,3,2,2.4,0.5477225575051661
RMD,2022-08-12,item_1a,45,7,8,6,6.428571428571429,0.7867957924694431
RMD,2022-08-12,item_7,24,4,6,6,6.0,0.0
RMD,2023-08-11,item_1a,18,5,6,1,3.6,2.073644135332772
RMD,2024-08-09,item_1a,18,6,5,1,3.0,1.5491933384829668
ROK,2021-11-09,item_1a,63,12,8,2,5.25,2.0056737702645644
ROK,2021-11-09,item_7,17,5,6,-2,3.4,3.286335345030997
ROK,2022-11-08,item_1a,46,8,8,2,5.75,2.052872551885702
ROK,2022-11-08,item_7,12,4,5,1,3.0,1.8257418583505538
ROK,2023-11-08,item_1a,7,2,4,3,3.5,0.7071067811865476
ROK,2023-11-08,item_7,9,2,5,4,4.5,0.7071067811865476
ROK,2024-11-12,item_1a,9,2,5,4,4.5,0.7071067811865476
ROL,2021-02-26,item_1a,21,6,6,1,3.5,2.16794833886788
ROL,2021-02-26,item_7,22,11,5,0,2.0,1.6733200530681511
ROL,2022-02-25,item_1a,32,6,8,2,5.333333333333333,2.1602468994692865
ROL,2022-02-25,item_7,15,4,5,3,3.75,0.9574271077563381
ROL,2023-02-16,item_1a,42,8,6,3,5.25,1.164964745021435
ROL,2023-02-16,item_7,30,7,6,2,4.285714285714286,1.3801311186847085
ROL,2024-02-15,item_1a,21,8,4,0,2.625,1.7677669529663689
ROP,2021-02-22,item_1a,76,18,7,2,4.222222222222222,1.437135858965388
ROP,2022-02-22,item_1a,69,19,8,1,3.6315789473684212,2.1398475105532757
ROP,2023-02-27,item_1a,44,11,6,2,4.0,1.5491933384829666
ROP,2024-02-22,item_1a,9,2,5,4,4.5,0.7071067811865476
ROST,2021-03-30,item_1a,68,12,9,2,5.666666666666667,1.9694638556693242
ROST,2021-03-30,item_7,28,6,6,3,4.666666666666667,1.2110601416389966
ROST,2022-03-29,item_1a,65,10,9,4,6.5,1.5092308563562364
ROST,2022-03-29,item_7,21,4,7,4,5.25,1.2583057392117916
ROST,2023-03-28,item_1a,60,14,6,3,4.285714285714286,1.0690449676496976
ROST,2023-03-28,item_7,23,5,8,-1,4.6,3.361547262794322
ROST,2024-04-02,item_1a,49,12,6,2,4.083333333333333,1.2401124093721454
RSG,2021-02-23,item_1a,27,8,7,1,3.375,1.9226098333849673
RSG,2021-02-23,item_7,30,7,8,2,4.285714285714286,2.2886885410853175
RSG,2022-02-11,item_1a,49,11,8,0,4.454545454545454,2.1616492020508957
RSG,2022-02-11,item_7,39,9,8,0,4.333333333333333,2.7386127875258306
RSG,2023-02-23,item_1a,17,4,6,0,4.25,2.8722813232690143
RSG,2023-02-23,item_7,12,4,6,0,3.0,3.4641016151377544
RSG,2024-02-29,item_1a,7,2,4,3,3.5,0.7071067811865476
RTX,2021-02-08,item_1a,108,14,9,7,7.714285714285714,0.7262730392025629
RTX,2021-02-08,item_7,48,6,9,7,8.0,0.8944271909999159
RTX,2022-02-11,item_1a,120,24,7,3,5.0,1.2158375177486578
RTX,2022-02-11,item_7,35,8,6,1,4.375,1.5979898086569353
RTX,2023-02-07,item_1a,61,11,8,2,5.545454545454546,2.2074254852038093
RTX,2023-02-07,item_7,24,5,7,3,4.8,2.04939015319192
RTX,2024-02-05,item_1a,13,3,5,4,4.333333333333333,0.5773502691896257
RVTY,2021-03-02,item_1a,66,13,9,2,5.076923076923077,2.0599975105785306
RVTY,2022-03-03,item_1a,65,15,10,0,4.333333333333333,2.9920529661723823
RVTY,2023-03-01,item_1a,47,9,9,2,5.222222222222222,2.5873624493766707
RVTY,2024-02-27,item_1a,10,4,4,1,2.5,1.2909944487358056
RVTY,2024-02-27,item_7,8,2,4,4,4.0,0.0
SBAC,2022-03-01,item_1a,35,7,7,4,5.0,1.0
SBAC,2022-03-01,item_7,-2,1,-2,-2,-2.0,
SBUX,2021-11-19,item_1a,61,10,7,3,6.1,1.449137674618944
SBUX,2021-11-19,item_7,13,2,7,6,6.5,0.7071067811865476
SBUX,2022-11-18,item_1a,50,10,7,3,5.0,1.3333333333333335
SBUX,2022-11-18,item_7,7,1,7,7,7.0,
SBUX,2023-11-17,item_1a,30,8,8,1,3.75,2.2519832529192065
SBUX,2023-11-17,item_7,1,1,1,1,1.0,
SBUX,2024-11-20,item_1a,23,5,5,4,4.6,0.5477225575051661
SCHW,2021-02-24,item_1a,88,17,8,3,5.176470588235294,1.667156790678634
SCHW,2021-02-24,item_7,20,3,8,5,6.666666666666667,1.5275252316519468
SCHW,2022-02-24,item_1a,75,13,8,3,5.769230769230769,1.3634420996046583
SCHW,2022-02-24,item_7,4,1,4,4,4.0,
SCHW,2023-02-24,item_1a,9,2,5,4,4.5,0.7071067811865476
SCHW,2024-02-23,item_1a,13,3,6,2,4.333333333333333,2.0816659994661326
SHW,2021-02-19,item_1a,40,10,7,1,4.0,1.9436506316151003
SHW,2022-02-17,item_1a,62,21,8,-1,2.9523809523809526,2.108937895628756
SHW,2023-02-22,item_1a,40,10,8,1,4.0,1.9436506316151
SHW,2024-02-20,item_1a,14,3,5,4,4.666666666666667,0.5773502691896258
SJM,2021-06-17,item_1a,70,25,6,1,2.8,1.5000000000000002
SJM,2021-06-17,item_7,26,8,6,0,3.25,2.187627547301936
SJM,2022-06-16,item_1a,55,13,8,-1,4.230769230769231,2.9198700357449177
SJM,2022-06-16,item_7,11,4,7,-1,2.75,3.304037933599835
SJM,2023-06-20,item_1a,25,6,8,2,4.166666666666667,2.136976056643281
SJM,2023-06-20,item_7,3,1,3,3,3.0,
SJM,2024-06-18,item_1a,22,5,5,4,4.4,0.5477225575051663
SLB,2021-01-27,item_1a,53,8,9,5,6.625,1.5059406173077154
SLB,2021-01-27,item_7,61,9,8,4,6.777777777777778,1.3944333775567925
SLB,2022-01-26,item_1a,27,5,8,3,5.4,2.302172886644268
SLB,2022-01-26,item_7,3,2,3,0,1.5,2.1213203435596424
SLB,2023-01-25,item_1a,27,5,8,2,5.4,2.701851217221259
SLB,2023-01-25,item_7,-3,1,-3,-3,-3.0,
SLB,2024-01-24,item_1a,19,6,6,1,3.1666666666666665,2.136976056643281
SMCI,2021-08-27,item_1a,44,14,8,-2,3.142857142857143,2.567762955065477
SMCI,2021-08-27,item_7,17,7,6,-1,2.4285714285714284,2.225394561056747
SMCI,2022-08-29,item_1a,46,12,7,2,3.8333333333333335,1.4668044012461756
SMCI,2022-08-29,item_7,23,6,5,2,3.8333333333333335,0.9831920802501749
SMCI,2023-08-28,item_1a,15,4,6,1,3.75,2.0615528128088303
SMCI,2023-08-28,item_7,7,2,4,3,3.5,0.7071067811865476
SNA,2021-02-11,item_1a,78,17,8,1,4.588235294117647,1.7341721198244622
SNA,2021-02-11,item_7,25,8,6,0,3.125,2.850438562747845
SNA,2022-02-11,item_1a,38,10,7,2,3.8,2.043961295567452
SNA,2022-02-11,item_7,1,1,1,1,1.0,
SNA,2023-02-09,item_1a,35,8,8,2,4.375,2.38671920665766
SNA,2023-02-09,item_7,-4,3,2,-4,-1.3333333333333333,3.055050463303893
SNA,2024-02-16,item_1a,9,3,5,1,3.0,2.0
SNPS,2022-12-12,item_1a,28,6,7,4,4.666666666666667,1.2110601416389966
SNPS,2022-12-12,item_7,7,1,7,7,7.0,
SNPS,2023-12-12,item_1a,8,3,5,1,2.6666666666666665,2.0816659994661326
SNPS,2024-12-19,item_1a,14,4,5,2,3.5,1.2909944487358056
SPG,2021-02-25,item_1a,66,10,9,4,6.6,1.8973665961010273
SPG,2021-02-25,item_7,20,3,8,5,6.666666666666667,1.5275252316519468
SPG,2022-02-24,item_1a,23,5,6,2,4.6,1.6733200530681511
SPG,2022-02-24,item_7,30,6,8,0,5.0,2.8284271247461903
SPG,2023-02-23,item_1a,64,10,9,0,6.4,3.2041639575194445
SPG,2023-02-23,item_7,15,3,10,-4,5.0,7.810249675906654
SPG,2024-02-22,item_1a,30,9,5,1,3.3333333333333335,1.5
