company_name,date,item_1a_scores,item_7_scores,total_scores
JNPR,2023-02-10,"[5, 5, 8, 4, 3, 2, 4, 4, 7]","[5, 7]","[5, 5, 8, 4, 3, 2, 4, 4, 7, 5, 7]"
JNPR,2024-02-07,"[3, 4, 6, 4, 3, 2]",[],"[3, 4, 6, 4, 3, 2]"
JPM,2021-02-23,"[8, 8, 8, 4, 5, 2, 3, 3, 3]",[],"[8, 8, 8, 4, 5, 2, 3, 3, 3]"
JPM,2022-02-22,"[5, 9, 9, 8, 5, 4]",[],"[5, 9, 9, 8, 5, 4]"
JPM,2023-02-21,"[3, 4, 5, 2, 9]",[],"[3, 4, 5, 2, 9]"
JPM,2024-02-16,"[4, 4, 5, 4, 5]",[],"[4, 4, 5, 4, 5]"
J,2021-11-23,"[9, 5, 5, 6, 6, 4, 1, 2, 2, 6, 5, 5, 3, 3, 4]",[],"[9, 5, 5, 6, 6, 4, 1, 2, 2, 6, 5, 5, 3, 3, 4]"
J,2022-11-21,"[6, 4, 4, 4, 5, 5, 2, 5, 4, 6]",[],"[6, 4, 4, 4, 5, 5, 2, 5, 4, 6]"
J,2023-11-21,"[6, 4, 6]",[],"[6, 4, 6]"
J,2024-11-25,"[5, 5, 5, 4, 4]",[],"[5, 5, 5, 4, 4]"
KDP,2021-02-25,"[5, 5, 5, 3, 3, -1]","[0, 5, 2, 2, 3]","[5, 5, 5, 3, 3, -1, 0, 5, 2, 2, 3]"
KDP,2022-02-24,"[7, 8, 8, 7, 5, 7, 6, 1, 4, 2, 8, 7, 7, 8, 4]","[7, 5]","[7, 8, 8, 7, 5, 7, 6, 1, 4, 2, 8, 7, 7, 8, 4, 7, 5]"
KDP,2023-02-23,"[9, 9, 2, 9, 7]",[],"[9, 9, 2, 9, 7]"
KDP,2024-02-22,"[3, 4, 2, 2]",[],"[3, 4, 2, 2]"
KEYS,2021-12-17,"[7, 3, 1, 3, 2, 4, 4, 3, 4, 4, 2, 2, 1, 2, 5, 4, 2, 1]","[2, 4, 4, 1]","[7, 3, 1, 3, 2, 4, 4, 3, 4, 4, 2, 2, 1, 2, 5, 4, 2, 1, 2, 4, 4, 1]"
KEYS,2022-12-15,"[2, 6, 4, 7, 3, 2]","[7, 1, 4, 0]","[2, 6, 4, 7, 3, 2, 7, 1, 4, 0]"
KEYS,2023-12-15,"[6, 5, 2, 2]",[],"[6, 5, 2, 2]"
KEYS,2024-12-17,[],[],[]
KEY,2024-02-22,"[1, 2]",[],"[1, 2]"
KHC,2021-02-17,"[4, 7, 4, 5, 4, 6, 6, 3, 3, 5, 3, 4, 5, 3, 3, 2, 1, 2, 1, 4, 3, 1, 0, 2]","[6, 2, 4]","[4, 7, 4, 5, 4, 6, 6, 3, 3, 5, 3, 4, 5, 3, 3, 2, 1, 2, 1, 4, 3, 1, 0, 2, 6, 2, 4]"
KHC,2022-02-17,"[7, 7, 7, 6, 7, 5, 4, 5, 6, 3, 5, 6, 3, 3, 4, 3, 5, 6, 7]","[7, 4, 5, 3, 7]","[7, 7, 7, 6, 7, 5, 4, 5, 6, 3, 5, 6, 3, 3, 4, 3, 5, 6, 7, 7, 4, 5, 3, 7]"
KHC,2023-02-16,"[6, 3, 4, 5, 7]",[3],"[6, 3, 4, 5, 7, 3]"
KHC,2024-02-15,"[4, 2, 4, 0]",[0],"[4, 2, 4, 0, 0]"
KIM,2021-02-23,"[3, 4, 5, 3, 4, 5, 8, 1, 4, 4, 6, 7, 8, 5, 4, 5, 4, 4, 4, 4, 4, 5, 5, 6, 4, 4, 4, 4, 5]","[8, 4, 8, 5]","[3, 4, 5, 3, 4, 5, 8, 1, 4, 4, 6, 7, 8, 5, 4, 5, 4, 4, 4, 4, 4, 5, 5, 6, 4, 4, 4, 4, 5, 8, 4, 8, 5]"
KIM,2024-02-26,"[4, 3, 3, 4, 3, 2]",[],"[4, 3, 3, 4, 3, 2]"
KKR,2021-02-19,"[6, 8, 8, 4, 5]",[6],"[6, 8, 8, 4, 5, 6]"
KKR,2022-02-28,"[9, 8, 7, 4, 4, 2, 0]",[9],"[9, 8, 7, 4, 4, 2, 0, 9]"
KKR,2023-02-27,"[7, 6, 5, 4, 7, 8]",[],"[7, 6, 5, 4, 7, 8]"
KKR,2024-02-29,"[6, 4, 3, 2]",[],"[6, 4, 3, 2]"
KLAC,2021-08-06,"[7, 7, 7, 3, 4, 4, 7, 5, 1, 2, 4]","[3, 4, 4, 6]","[7, 7, 7, 3, 4, 4, 7, 5, 1, 2, 4, 3, 4, 4, 6]"
KLAC,2022-08-05,"[9, 3, 7, 3, 1, 6, 5, 1]","[3, 1]","[9, 3, 7, 3, 1, 6, 5, 1, 3, 1]"
KLAC,2023-08-04,"[5, 5, 6, 5]",[],"[5, 5, 6, 5]"
KLAC,2024-08-05,"[5, 6, 1]",[],"[5, 6, 1]"
KMB,2021-02-11,"[4, 7, 2, 6, 4]","[2, 2, 5, 5, 3, 5, 6, 1, 6, 7, 7, 8, 9, 8]","[4, 7, 2, 6, 4, 2, 2, 5, 5, 3, 5, 6, 1, 6, 7, 7, 8, 9, 8]"
KMB,2022-02-10,"[6, 4, 9, 4, 5, 5]","[4, 7, 6, 5, 4, 7, 7, 8, 8, 6, 6]","[6, 4, 9, 4, 5, 5, 4, 7, 6, 5, 4, 7, 7, 8, 8, 6, 6]"
KMB,2023-02-09,"[3, 8, 1, 3]","[5, 6, 3, 4, 5, 5]","[3, 8, 1, 3, 5, 6, 3, 4, 5, 5]"
KMB,2024-02-08,"[3, 1, 6, 1, 3, 1]","[2, 0, 2, 1, 3, 1]","[3, 1, 6, 1, 3, 1, 2, 0, 2, 1, 3, 1]"
KMI,2021-02-05,"[7, 8, 9, 7, 8, 3, 6, 7, 4, 3]",[3],"[7, 8, 9, 7, 8, 3, 6, 7, 4, 3, 3]"
KMI,2022-02-07,"[6, 6, 6, 6, 5, 3, 2, 4, 1, 4]",[],"[6, 6, 6, 6, 5, 3, 2, 4, 1, 4]"
KMI,2024-02-20,"[4, 1, 4, 6, 3, 6]",[],"[4, 1, 4, 6, 3, 6]"
KMX,2021-04-20,"[6, 4, 5, 3, 5, 6, 5, 1, 4]","[6, 6, 5, 5, 6, -2, 5, 3]","[6, 4, 5, 3, 5, 6, 5, 1, 4, 6, 6, 5, 5, 6, -2, 5, 3]"
KMX,2022-04-14,"[6, 4, 5, 4, 7, 9, 8, 4, 5]","[7, 8, 3]","[6, 4, 5, 4, 7, 9, 8, 4, 5, 7, 8, 3]"
KMX,2023-04-13,"[8, 4, 4, 5, 4]",[],"[8, 4, 4, 5, 4]"
KMX,2024-04-15,[4],[],[4]
KO,2021-02-25,"[8, 7, 6, 3, 5, 5, 5, 5, 1, 5]","[8, 7]","[8, 7, 6, 3, 5, 5, 5, 5, 1, 5, 8, 7]"
KO,2022-02-22,"[8, 7, 5, 3, 7, 4, 4, 8, 8, 5, 4, 5, 2, 7, 3]","[7, 7, 7, 8, 7, -1, 1, -2, 1, -2, -2]","[8, 7, 5, 3, 7, 4, 4, 8, 8, 5, 4, 5, 2, 7, 3, 7, 7, 7, 8, 7, -1, 1, -2, 1, -2, -2]"
KO,2023-02-21,"[6, 7, 6, 3, 4, 6, 6, 5, 4, 5, 3]",[6],"[6, 7, 6, 3, 4, 6, 6, 5, 4, 5, 3, 6]"
KO,2024-02-20,"[4, 4]",[],"[4, 4]"
KR,2021-03-30,"[5, 2, 4, 2, 6, 5, 6, 3, 2]","[7, 3, 4, 5]","[5, 2, 4, 2, 6, 5, 6, 3, 2, 7, 3, 4, 5]"
KR,2022-03-29,"[4, 4, 5, 1, 7, 8, 2, 8, 8]","[1, 7, 5]","[4, 4, 5, 1, 7, 8, 2, 8, 8, 1, 7, 5]"
KR,2023-03-28,"[5, 2, 8, 6, 6, 5, 6, 5]",[],"[5, 2, 8, 6, 6, 5, 6, 5]"
KR,2024-04-02,"[2, 4, 4, 3, 4, 4]",[],"[2, 4, 4, 3, 4, 4]"
KVUE,2024-03-01,"[3, 3, 5, 4]",[],"[3, 3, 5, 4]"
K,2021-02-22,"[8, 8, 7, 5, 6, 2, 6, 6, 5, 5, 2, 5, 6, 6]",[],"[8, 8, 7, 5, 6, 2, 6, 6, 5, 5, 2, 5, 6, 6]"
K,2022-02-22,"[8, 6, 8, 7, 6, 6, 4, 5, 5, 1, 4, 4, 4, 3]",[6],"[8, 6, 8, 7, 6, 6, 4, 5, 5, 1, 4, 4, 4, 3, 6]"
K,2023-02-21,"[8, 5, 7, 4, 3, 6, 5, 5, 3, 3, 4, 6, 1]",[2],"[8, 5, 7, 4, 3, 6, 5, 5, 3, 3, 4, 6, 1, 2]"
K,2024-02-20,"[5, 4, 5, 4, 4, 5, 4]",[],"[5, 4, 5, 4, 4, 5, 4]"
LDOS,2021-02-23,"[4, 5, 4, 4, 3, 4, 7, 5, 5, 4, 3]",[],"[4, 5, 4, 4, 3, 4, 7, 5, 5, 4, 3]"
LDOS,2022-02-15,"[5, 7, 7, 7, 6, 7, 4, 4, 1, 5]","[4, 5, 4]","[5, 7, 7, 7, 6, 7, 4, 4, 1, 5, 4, 5, 4]"
LDOS,2023-02-14,"[4, 5, 7, 6, 7, 7]","[1, 6, 4]","[4, 5, 7, 6, 7, 7, 1, 6, 4]"
LDOS,2024-02-13,"[4, 4, 5, 3, 4]",[3],"[4, 4, 5, 3, 4, 3]"
LEN,2021-01-22,"[5, 4, 6, 1, 4, 5, 2, 4, 3, 5, 2, 2]","[5, 4]","[5, 4, 6, 1, 4, 5, 2, 4, 3, 5, 2, 2, 5, 4]"
LEN,2022-01-28,"[7, 4, 5, 4, 3, 2, 1, 5, 4, 3, 3]",[],"[7, 4, 5, 4, 3, 2, 1, 5, 4, 3, 3]"
LEN,2023-01-26,"[4, 1, 6, 1, 5, 4, 3, 5]",[],"[4, 1, 6, 1, 5, 4, 3, 5]"
LEN,2024-01-26,"[5, 0, 6, 4]",[],"[5, 0, 6, 4]"
LHX,2023-02-24,"[3, 2, 4]","[9, 5]","[3, 2, 4, 9, 5]"
LHX,2024-02-20,"[4, 4, 4]",[],"[4, 4, 4]"
LH,2021-02-25,"[7, 6, 4, 6, 5, 4, 6, 4, 5, 4, 2, 2, 2]",[],"[7, 6, 4, 6, 5, 4, 6, 4, 5, 4, 2, 2, 2]"
LH,2022-02-25,"[7, 7, 7, 4, 4, 4, 5, 5, 3, 3, 3, 4, 4, 4, 1, 3]",[],"[7, 7, 7, 4, 4, 4, 5, 5, 3, 3, 3, 4, 4, 4, 1, 3]"
LH,2023-02-28,"[3, 4, 8, 7, 5, 7, 6, 6, 7, 5, 4, 5, 6, 4, 6]",[6],"[3, 4, 8, 7, 5, 7, 6, 6, 7, 5, 4, 5, 6, 4, 6, 6]"
LH,2024-02-26,"[4, 4, 4]",[],"[4, 4, 4]"
LII,2021-02-16,"[5, 6, 7, 7, 5, 4, 7, 2, 4, 5, 3, 4]","[5, 6, 7, 7, 5, 4, 7, 5, 3, 4]","[5, 6, 7, 7, 5, 4, 7, 2, 4, 5, 3, 4, 5, 6, 7, 7, 5, 4, 7, 5, 3, 4]"
LII,2022-02-15,"[4, 5, 4, 7, 5, 5, 1, 3, 5, 5, 1]","[5, 4, 2, 5, 1]","[4, 5, 4, 7, 5, 5, 1, 3, 5, 5, 1, 5, 4, 2, 5, 1]"
LII,2023-02-21,"[7, 3, 8, 5, 6, 1, 5, 6]","[6, 1, 6, 2, 1, 1]","[7, 3, 8, 5, 6, 1, 5, 6, 6, 1, 6, 2, 1, 1]"
LII,2024-02-13,"[8, 6, 2, 2]",[4],"[8, 6, 2, 2, 4]"
LIN,2021-03-01,"[7, 6, 7, 7, 3, 5]",[8],"[7, 6, 7, 7, 3, 5, 8]"
LIN,2022-02-28,"[6, 7, 5, 6, 9, 4, 5, 2]",[],"[6, 7, 5, 6, 9, 4, 5, 2]"
LIN,2023-02-28,"[6, 3, 3]",[],"[6, 3, 3]"
LIN,2024-02-28,"[4, 5, 4, -4, 5]",[],"[4, 5, 4, -4, 5]"
LKQ,2021-02-26,"[7, 4, 8, 1, 4, 3, 4, 5, 5, 3]",[4],"[7, 4, 8, 1, 4, 3, 4, 5, 5, 3, 4]"
LKQ,2022-02-25,"[8, 5, 6, 6, 5, 9, 2, 2]",[5],"[8, 5, 6, 6, 5, 9, 2, 2, 5]"
LKQ,2023-02-23,"[5, 4, 4, 4, 4, 3, 8, -2, 0]",[],"[5, 4, 4, 4, 4, 3, 8, -2, 0]"
LKQ,2024-02-22,"[4, 3, 0, 4, 4, 1, 2]",[],"[4, 3, 0, 4, 4, 1, 2]"
LLY,2021-02-17,"[4, 5, 4, 4, 4, 5, 1, 3, 4, 3]","[4, 4, 4, 5, 1, 5, 4, 3]","[4, 5, 4, 4, 4, 5, 1, 3, 4, 3, 4, 4, 4, 5, 1, 5, 4, 3]"
LLY,2022-02-23,"[5, 6, 6, 1, 5, 4, 4, 2, 3, 3, 4]","[5, 6, 6, 5, 4, 4, 2, 4, 8]","[5, 6, 6, 1, 5, 4, 4, 2, 3, 3, 4, 5, 6, 6, 5, 4, 4, 2, 4, 8]"
LLY,2023-02-22,"[6, 7, 5, 8, 9, 6, 6, 7, 5, 4, 5]","[8, 6, 6, 5, 8]","[6, 7, 5, 8, 9, 6, 6, 7, 5, 4, 5, 8, 6, 6, 5, 8]"
LLY,2024-02-21,"[6, 4, 4]",[],"[6, 4, 4]"
LMT,2021-01-28,"[3, 8, 8, 6, 4, 9, 5, 7, 7, 2, 3, 3, 2, 5, 2, 7, 5, 4, 5, 2]","[8, 8, 6, 4, 9, 5, 7, 7, 2, 2, 7, 5, 4, 5, 2]","[3, 8, 8, 6, 4, 9, 5, 7, 7, 2, 3, 3, 2, 5, 2, 7, 5, 4, 5, 2, 8, 8, 6, 4, 9, 5, 7, 7, 2, 2, 7, 5, 4, 5, 2]"
LMT,2022-01-25,"[6, 6, 8, 5, 4, 5, 6]","[6, 4, 6, 0]","[6, 6, 8, 5, 4, 5, 6, 6, 4, 6, 0]"
LMT,2023-01-26,"[5, 6, 2, 6, 5, 3, 4, 3, 2]","[6, 6, 3, 2, 5, 3]","[5, 6, 2, 6, 5, 3, 4, 3, 2, 6, 6, 3, 2, 5, 3]"
LMT,2024-01-23,"[1, 4, 0, 3, 2]",[0],"[1, 4, 0, 3, 2, 0]"
LNT,2021-02-19,"[9, 6, 6, 7, 6, 5, 6, 6, 8, 7, 6, 5, 7, 4]","[6, 4, 4, 6, 7, 8, 7, 5, 5]","[9, 6, 6, 7, 6, 5, 6, 6, 8, 7, 6, 5, 7, 4, 6, 4, 4, 6, 7, 8, 7, 5, 5]"
LNT,2022-02-18,"[7, 7, 5, 5, 5, 6, 6, 5, 4, 1]",[4],"[7, 7, 5, 5, 5, 6, 6, 5, 4, 1, 4]"
LNT,2023-02-24,"[7, 3, 1, 3]",[],"[7, 3, 1, 3]"
LNT,2024-02-16,"[6, 3, 4]",[],"[6, 3, 4]"
LOW,2021-03-22,"[5, 6, 4, 4, 4, 3, 5, 2, 3, 5, 5]","[3, 3]","[5, 6, 4, 4, 4, 3, 5, 2, 3, 5, 5, 3, 3]"
LOW,2022-03-21,"[8, 5, 6, 5, 6, 4, 5, 8, 4, -3, 4, 7, 3, 2]","[5, -2]","[8, 5, 6, 5, 6, 4, 5, 8, 4, -3, 4, 7, 3, 2, 5, -2]"
LOW,2023-03-27,"[7, 6, 6, 7, 6, 2, 6, 7, 8, 2, 2, 2]",[],"[7, 6, 6, 7, 6, 2, 6, 7, 8, 2, 2, 2]"
LOW,2024-03-25,"[6, 5, 4, 3, 3]",[],"[6, 5, 4, 3, 3]"
LRCX,2021-08-17,"[2, 6, 2, 6, 6, 4, 4]",[],"[2, 6, 2, 6, 6, 4, 4]"
LRCX,2022-08-24,"[4, 7, 5, 8, 9, 7, 6, 7]",[5],"[4, 7, 5, 8, 9, 7, 6, 7, 5]"
LRCX,2023-08-15,"[8, 4, 8, 8, 6]",[],"[8, 4, 8, 8, 6]"
LRCX,2024-08-29,"[5, 4, 4, 5, 4, 2]",[],"[5, 4, 4, 5, 4, 2]"
LULU,2021-03-30,"[9, 7, 4, 7, 5, 5, 2, 6, 7, 5, 6]","[7, 7, 6, -3]","[9, 7, 4, 7, 5, 5, 2, 6, 7, 5, 6, 7, 7, 6, -3]"
LULU,2022-03-29,"[7, 4, 5, 1, 4, 5, 5, 6, 6, 3, 3, 2, 6]",[5],"[7, 4, 5, 1, 4, 5, 5, 6, 6, 3, 3, 2, 6, 5]"
LULU,2023-03-28,"[3, 7, 1, 1, 1, 1, 2]",[1],"[3, 7, 1, 1, 1, 1, 2, 1]"
LULU,2024-03-21,"[4, 5, 4, 4, 5, 5, 6, 5, 4, 4, 4, 5, 4]","[4, 3, 5]","[4, 5, 4, 4, 5, 5, 6, 5, 4, 4, 4, 5, 4, 4, 3, 5]"
LUV,2021-02-08,"[8, 7, 6, 6, 8, 5, 4, 4, 5, 4, 4, 4, 4, 2, 2]","[5, 7]","[8, 7, 6, 6, 8, 5, 4, 4, 5, 4, 4, 4, 4, 2, 2, 5, 7]"
LUV,2022-02-07,"[9, 8, 7, 7, 6, 5, 7, 6, 4, 3, 4, 4, 3, 1]",[],"[9, 8, 7, 7, 6, 5, 7, 6, 4, 3, 4, 4, 3, 1]"
LUV,2023-02-07,"[9, 7, 8, 7, 7, 8, 8, 7, 6, 7]",[],"[9, 7, 8, 7, 7, 8, 8, 7, 6, 7]"
LUV,2024-02-06,"[5, 5, 4, 6, 4, 4, 4, 2, 5, 2]",[4],"[5, 5, 4, 6, 4, 4, 4, 2, 5, 2, 4]"
LVS,2021-02-05,"[9, 8, 7, 3, 8, 3, 4]","[6, 5, 6, -3]","[9, 8, 7, 3, 8, 3, 4, 6, 5, 6, -3]"
LVS,2022-02-04,"[8, 5, 2, 5, 4, 2, 6, 6, 7, 5, 8, 4, 5]","[2, 8]","[8, 5, 2, 5, 4, 2, 6, 6, 7, 5, 8, 4, 5, 2, 8]"
LVS,2023-02-03,"[7, 5, 2, 3, 5, 5]","[3, 4, 3, 5, 5, 3]","[7, 5, 2, 3, 5, 5, 3, 4, 3, 5, 5, 3]"
LVS,2024-02-07,"[5, 1]","[4, 4]","[5, 1, 4, 4]"
LW,2021-07-27,"[6, 8, 5, 6, 6, 6, 6, 4, 4]","[7, 7, 6]","[6, 8, 5, 6, 6, 6, 6, 4, 4, 7, 7, 6]"
LW,2022-07-27,"[6, 8, 6, 7, 5, 4, 1, 1, 3, 7, 3, 2, 5, 3, 2]",[],"[6, 8, 6, 7, 5, 4, 1, 1, 3, 7, 3, 2, 5, 3, 2]"
LW,2023-07-25,"[7, 6, 5, 4, 5, 3, 0]",[],"[7, 6, 5, 4, 5, 3, 0]"
LW,2024-07-24,"[6, 6, 5, 5, 4, 4]",[],"[6, 6, 5, 5, 4, 4]"
LYB,2021-02-25,"[7, 3, 3, 2, 5, 3, 2, 4, 2, 9, 9]",[],"[7, 3, 3, 2, 5, 3, 2, 4, 2, 9, 9]"
LYB,2022-02-24,"[6, 5, 5, 6, 2, 7, 8]",[],"[6, 5, 5, 6, 2, 7, 8]"
LYB,2023-02-23,"[6, 3, 4, 2, 5]",[0],"[6, 3, 4, 2, 5, 0]"
LYB,2024-02-22,[4],[],[4]
LYV,2021-03-01,"[8, 8, 6, 3, 5, 6, 3, 6, 4, 5, 3, 3, 3, 1]","[8, 7, 7, 4, 6, 5, 0]","[8, 8, 6, 3, 5, 6, 3, 6, 4, 5, 3, 3, 3, 1, 8, 7, 7, 4, 6, 5, 0]"
LYV,2022-02-23,"[9, 8, 7, 6, 6, 4, 5, 1, 4, 3, 3, 3]",[9],"[9, 8, 7, 6, 6, 4, 5, 1, 4, 3, 3, 3, 9]"
LYV,2023-02-23,"[8, 3, 7, 3, 1, 3, 5, 3, 2, 2, 2, 2, 2, 2, 2, 4, 2]",[2],"[8, 3, 7, 3, 1, 3, 5, 3, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2]"
LYV,2024-02-22,"[4, 6, 5, 5, 4]",[],"[4, 6, 5, 5, 4]"
L,2021-02-09,"[8, 5, 6, 6, 3, 6, 7, 6, 5, 1, 7, 6, 3, 4, 7, 2, 2, 3, 4, 3]","[3, 7, 6, 3]","[8, 5, 6, 6, 3, 6, 7, 6, 5, 1, 7, 6, 3, 4, 7, 2, 2, 3, 4, 3, 3, 7, 6, 3]"
L,2022-02-08,"[7, 8, 7, 4, 3, 7, 3, 6, 5, 3, 3]",[],"[7, 8, 7, 4, 3, 7, 3, 6, 5, 3, 3]"
L,2023-02-07,"[7, 5, 5, 4, 4, 4, 4, 4, 3, 3, 5, 6, 7, 5, 3, 4]",[],"[7, 5, 5, 4, 4, 4, 4, 4, 3, 3, 5, 6, 7, 5, 3, 4]"
L,2024-02-06,"[6, 6, 6, 5, 5, 4, 6, 5, 5, 3, 4]",[],"[6, 6, 6, 5, 5, 4, 6, 5, 5, 3, 4]"
MAA,2021-02-18,"[8, 4, 5, 5, 3, 3, 3, 4, 2]","[3, 4, 5, 3, 1, 1]","[8, 4, 5, 5, 3, 3, 3, 4, 2, 3, 4, 5, 3, 1, 1]"
MAA,2022-02-17,"[8, 8, 2, 4, 5, 7, 6, 3, 4]",[],"[8, 8, 2, 4, 5, 7, 6, 3, 4]"
MAA,2023-02-14,"[7, 5, 1, 3, 4, 2, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 1, 2, 2]",[],"[7, 5, 1, 3, 4, 2, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 1, 2, 2]"
MAA,2024-02-09,"[4, 5, 3, 4, 3, 3, 2, 2, 3, 1]",[],"[4, 5, 3, 4, 3, 3, 2, 2, 3, 1]"
MAS,2021-02-09,"[7, 8, 5, 4, 3, 1, 4]","[3, 3, 7, 4, 4, 0, 6]","[7, 8, 5, 4, 3, 1, 4, 3, 3, 7, 4, 4, 0, 6]"
MAS,2022-02-08,"[7, 7, 8, 4, 3, 5, 4]","[7, 4, 6, 5, 5, 3, -2]","[7, 7, 8, 4, 3, 5, 4, 7, 4, 6, 5, 5, 3, -2]"
MAS,2023-02-09,"[1, 2, 1, 6, 9, 4, 1]",[],"[1, 2, 1, 6, 9, 4, 1]"
MAS,2024-02-08,"[2, 3, 2]",[],"[2, 3, 2]"
MA,2021-02-12,"[9, 7, 8, 7, 8, 8, 6, 7, 7, 6, 6, 3, 3]","[7, 8, 6, 6, 3, 6, 4, 8, 5]","[9, 7, 8, 7, 8, 8, 6, 7, 7, 6, 6, 3, 3, 7, 8, 6, 6, 3, 6, 4, 8, 5]"
MA,2022-02-11,"[7, 2, 5, 1, 1, 3, 1, 5]","[2, 5]","[7, 2, 5, 1, 1, 3, 1, 5, 2, 5]"
MA,2023-02-14,"[7, 6, 2, 3, 3, 4, 3, 4, 4, 5]",[],"[7, 6, 2, 3, 3, 4, 3, 4, 4, 5]"
MA,2024-02-13,"[4, 2, 2]",[],"[4, 2, 2]"
MCHP,2021-05-18,"[5, 7, 6, 6, 2, 2, 2, 2]","[2, 5, 4, 2]","[5, 7, 6, 6, 2, 2, 2, 2, 2, 5, 4, 2]"
MCHP,2022-05-20,"[3, 2, 2, 2, 3, 2, 2, 3, 1, 5, 9, 3, 1, 2, 6]","[3, 2]","[3, 2, 2, 2, 3, 2, 2, 3, 1, 5, 9, 3, 1, 2, 6, 3, 2]"
MCHP,2023-05-25,"[6, 5, 4, 7, 9, 6, 6, 4, 4, 5, 7, 5, 3, 2]",[],"[6, 5, 4, 7, 9, 6, 6, 4, 4, 5, 7, 5, 3, 2]"
MCHP,2024-05-23,"[3, 6, 6, 7, 4, 5, 2]",[],"[3, 6, 6, 7, 4, 5, 2]"
MCK,2021-05-12,"[6, 5, 6, 2, 5, 5, 2, 2, 3, 1, 3, 4, 4, 4, 3]","[2, 2]","[6, 5, 6, 2, 5, 5, 2, 2, 3, 1, 3, 4, 4, 4, 3, 2, 2]"
MCK,2022-05-09,"[6, 3, 7, 6]","[7, 5, 4]","[6, 3, 7, 6, 7, 5, 4]"
MCK,2023-05-09,"[7, 5, 6, 5, 3, 4, 1, 3, 2, 6, 2, 4]","[4, 4]","[7, 5, 6, 5, 3, 4, 1, 3, 2, 6, 2, 4, 4, 4]"
MCK,2024-05-08,"[4, 5]","[1, 1]","[4, 5, 1, 1]"
MCO,2021-02-22,"[6, 5, 4, 4, 4, 4, 4, 5, 2, 4]","[4, -2]","[6, 5, 4, 4, 4, 4, 4, 5, 2, 4, 4, -2]"
MCO,2022-02-22,"[5, 8, 6, 5, 5, 6, 3, 3, 5, 5, 2, 4, 4, 2]","[2, 0]","[5, 8, 6, 5, 5, 6, 3, 3, 5, 5, 2, 4, 4, 2, 2, 0]"
MCO,2023-02-15,"[7, 4, 6, 3, 2, 2, 2]","[7, -5]","[7, 4, 6, 3, 2, 2, 2, 7, -5]"
MCO,2024-02-14,"[5, 6]",[],"[5, 6]"
MDLZ,2021-02-05,"[6, 7, 6, 5, 6, 4, 6, -1]","[6, 6, -1, 6, 6]","[6, 7, 6, 5, 6, 4, 6, -1, 6, 6, -1, 6, 6]"
MDLZ,2022-02-04,"[2, 1, 6, 3, 5, 5, 6, 3, 4, 0, 4, 3]","[3, 5, 6, 3]","[2, 1, 6, 3, 5, 5, 6, 3, 4, 0, 4, 3, 3, 5, 6, 3]"
MDLZ,2023-02-03,"[5, 4, 6, 8, 8, 6, 4, 6, 3]","[5, 1, 2]","[5, 4, 6, 8, 8, 6, 4, 6, 3, 5, 1, 2]"
MDLZ,2024-02-02,"[4, 5, 4, 6, 5, 5, 5, 4]",[],"[4, 5, 4, 6, 5, 5, 5, 4]"
MDT,2021-06-25,"[7, 4, 6, 4, 8, 5, -1, 6, 4, 4, 5, 3, 3, 4]","[7, 1, 3, 2]","[7, 4, 6, 4, 8, 5, -1, 6, 4, 4, 5, 3, 3, 4, 7, 1, 3, 2]"
MDT,2022-06-23,"[8, 7, 6, 8, 5, 4, 5, 5, 3, 4, 4, 3]",[],"[8, 7, 6, 8, 5, 4, 5, 5, 3, 4, 4, 3]"
MDT,2023-06-22,"[4, 6, 4, 4, 5, 4, 5, 4, 5, 5]",[],"[4, 6, 4, 4, 5, 4, 5, 4, 5, 5]"
MDT,2024-06-20,"[5, 6, 4, 4, 4]",[],"[5, 6, 4, 4, 4]"
META,2021-01-28,"[8, 7, 8, 6, 7, 5, 4]",[7],"[8, 7, 8, 6, 7, 5, 4, 7]"
META,2022-02-03,"[8, 7, 7, 6, 4, 5, 4, 1]","[6, 4, 1]","[8, 7, 7, 6, 4, 5, 4, 1, 6, 4, 1]"
META,2023-02-02,"[9, 4, 6, 4, 5]",[4],"[9, 4, 6, 4, 5, 4]"
META,2024-02-02,"[5, 6, 5, 4, 1]",[],"[5, 6, 5, 4, 1]"
MET,2021-02-19,"[8, 8, 8, 9, 7, 6]",[8],"[8, 8, 8, 9, 7, 6, 8]"
MET,2024-02-16,"[4, 5, 3, 2, 2]",[3],"[4, 5, 3, 2, 2, 3]"
MGM,2021-02-26,"[9, 7, 7, 5, 5, 6, 4, 4, 3]","[4, 4]","[9, 7, 7, 5, 5, 6, 4, 4, 3, 4, 4]"
MGM,2022-02-25,"[8, 7, 6, 3, 4, 4, 4, 6, 5]","[4, 5]","[8, 7, 6, 3, 4, 4, 4, 6, 5, 4, 5]"
MGM,2023-02-24,"[8, 4, 5, 6, 3, 3]","[7, 4]","[8, 4, 5, 6, 3, 3, 7, 4]"
MGM,2024-02-23,"[1, 1, 3, 3]","[5, 3, 2, 3, -1, -2]","[1, 1, 3, 3, 5, 3, 2, 3, -1, -2]"
